macd_slow_opt,macd_fast_opt,macd_signal_opt,sma_slow,sma_fast,sl_opt,tp_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_strategy,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,multiple_macd_strategy_net,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net,success_trades_net,failure_trades_net,success_trades_net_pct,failure_trades_net_pct,total_trades,start_opt,end_opt
25,10,25,100,20,0.002,0.02,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9299656989126732,-0.2956961270592802,0.11350998428750195,-2.6050230639652896,0.8958160596868364,-0.4480598586080964,0.11739895289754058,-3.816557537775815,16,28,36.4,63.6,44,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.002,0.027777777777777776,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9440516173410833,-0.23447329154629765,0.11994922198282279,-1.954771257956764,0.9093847235185908,-0.3868370230951138,0.1240308942953755,-3.118876351676334,17,27,38.6,61.4,44,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.002,0.035555555555555556,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9232675616005007,-0.32513488908605886,0.1307261706243878,-2.4871445980029563,0.8893638873311814,-0.47749862063487497,0.13487252135471942,-3.540369942214078,17,27,38.6,61.4,44,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.002,0.043333333333333335,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9232675616005007,-0.32513488908605886,0.1307261706243878,-2.4871445980029563,0.8893638873311814,-0.47749862063487497,0.13487252135471942,-3.540369942214078,17,27,38.6,61.4,44,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.002,0.05111111111111111,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9374422699974395,-0.26308549089651095,0.13482761428477175,-1.9512730555392275,0.9030180806398188,-0.4154492224453272,0.13879857505450482,-2.9931807461437154,17,27,38.6,61.4,44,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.002,0.05888888888888888,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9374422699974395,-0.26308549089651095,0.13482761428477175,-1.9512730555392275,0.9030180806398188,-0.4154492224453272,0.13879857505450482,-2.9931807461437154,17,27,38.6,61.4,44,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.002,0.06666666666666667,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9745977730061258,-0.10478781888213774,0.1743802232520213,-0.6009157284464202,0.9420076445072167,-0.24330030210833434,0.17687762773800794,-1.3755289757091949,16,24,40.0,60.0,40,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.002,0.07444444444444444,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9340052629154962,-0.2780442976172021,0.18679641735591285,-1.4884883851248067,0.9027725304178794,-0.41655678084339864,0.18908364554370252,-2.203029139012029,16,24,40.0,60.0,40,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.002,0.08222222222222221,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9340052629154962,-0.2780442976172021,0.18679641735591285,-1.4884883851248067,0.9027725304178794,-0.41655678084339864,0.18908364554370252,-2.203029139012029,16,24,40.0,60.0,40,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.002,0.09,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9340052629154962,-0.2780442976172021,0.18679641735591285,-1.4884883851248067,0.9027725304178794,-0.41655678084339864,0.18908364554370252,-2.203029139012029,16,24,40.0,60.0,40,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.003285714285714286,0.02,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9588075075268078,-0.17131052059620117,0.13591384732414702,-1.2604346353880707,0.9235987568090688,-0.3236742521450175,0.13830228687415458,-2.3403391184669164,16,28,36.4,63.6,44,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.003285714285714286,0.027777777777777776,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9522230483064403,-0.1993744120030083,0.14907025023000825,-1.3374527224270647,0.9172560881269284,-0.35173814355182453,0.15260480586054942,-2.304895586795894,18,26,40.9,59.1,44,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.003285714285714286,0.035555555555555556,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9288053609398212,-0.30078067505014583,0.1579614457390571,-1.9041397959032205,0.8946983309448403,-0.45314440659896194,0.16146949703935184,-2.8063777673657198,17,27,38.6,61.4,44,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.003285714285714286,0.043333333333333335,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9361658394770705,-0.26863445839542494,0.15831325554422146,-1.696853857701054,0.9017885224307817,-0.4209981899442412,0.16197606983661073,-2.5991381959626043,18,26,40.9,59.1,44,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.003285714285714286,0.05111111111111111,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9572552049488162,-0.17790925191981177,0.16230894516123695,-1.0961148921464405,0.9221034569496396,-0.33027298346862793,0.16586864789891528,-1.991171855876615,18,26,40.9,59.1,44,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.003285714285714286,0.05888888888888888,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9668088074028179,-0.1374661079579579,0.16378611504274992,-0.839302574104513,0.9313062377792601,-0.2898298395067741,0.16710942674338497,-1.7343715740934227,18,26,40.9,59.1,44,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.003285714285714286,0.06666666666666667,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,1.0103274244519362,0.04184299296178601,0.19854069361985616,0.21075272881791357,0.9765425118440417,-0.09666949026441048,0.20082345117788186,-0.4813655461920345,16,24,40.0,60.0,40,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.003285714285714286,0.07444444444444444,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9453765049433173,-0.22876189356543175,0.21970029402941363,-1.0412452772357461,0.9160973804948356,-0.3568859405496637,0.22166261636481063,-1.6100411806125376,15,22,40.5,59.5,37,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.003285714285714286,0.08222222222222221,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9453765049433173,-0.22876189356543175,0.21970029402941363,-1.0412452772357461,0.9160973804948356,-0.3568859405496637,0.22166261636481063,-1.6100411806125376,15,22,40.5,59.5,37,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.003285714285714286,0.09,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9453765049433173,-0.22876189356543175,0.21970029402941363,-1.0412452772357461,0.9160973804948356,-0.3568859405496637,0.22166261636481063,-1.6100411806125376,15,22,40.5,59.5,37,2022-01-01-00:00,2022-04-01-00:00
25,10,25,100,20,0.004571428571428572,0.02,0.9956635923296686,-0.017698527887792487,0.6683015112411977,-0.026482848819123626,0.9892782682799103,-0.04390028045106259,0.14748657747362673,-0.2976561067661412,0.9545725292296424,-0.18933838783856877,0.14916306279193178,-1.2693382952499288,15,27,35.7,64.3,42,2022-01-01-00:00,2022-04-01-00:00
