interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_strategy,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,multiple_macd_strategy_net,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net,trend_ref,start_opt,end_opt
15m,5,3,3,1.258418756987408,0.0088499400841618,0.0538477520276938,0.1643511521077117,1.0838445565029882,0.0030999779067904,0.0387932399105584,0.0799102604973893,0.0998048168114869,-0.0887296069354032,0.0416198761506106,-2.1319046364846383,,2018-12-16-00:00,2019-03-25-00:00
15m,5,3,3,1.258418756987408,0.0088499400841618,0.0538477520276938,0.1643511521077117,1.0838445565029882,0.0030999779067904,0.0387932399105584,0.0799102604973893,0.0998048168114869,-0.0887296069354032,0.0416198761506106,-2.1319046364846383,,2018-12-16-00:00,2019-03-25-00:00
15m,5,3,4,1.258418756987408,0.0088499400841618,0.0538477520276938,0.1643511521077117,1.086401172211749,0.0031906912695434,0.0387161915147478,0.0824123227184679,0.1210297835710477,-0.0813056219132387,0.0414074876921615,-1.9635487793341768,,2018-12-16-00:00,2019-03-25-00:00
15m,5,3,5,1.258418756987408,0.0088499400841618,0.0538477520276938,0.1643511521077117,1.0448484564137144,0.0016891590555788,0.0384093536232545,0.0439778047854499,0.1293437350438139,-0.0787476644586003,0.0410048138617701,-1.9204492605200896,,2018-12-16-00:00,2019-03-25-00:00
15m,5,3,3,1.258418756987408,0.0088499400841618,0.0538477520276938,0.1643511521077117,1.0838445565029882,0.0030999779067904,0.0387932399105584,0.0799102604973893,0.0998048168114869,-0.0887296069354032,0.0416198761506106,-2.1319046364846383,,2018-12-16-00:00,2019-03-25-00:00
15m,5,3,4,1.258418756987408,0.0088499400841618,0.0538477520276938,0.1643511521077117,1.086401172211749,0.0031906912695434,0.0387161915147478,0.0824123227184679,0.1210297835710477,-0.0813056219132387,0.0414074876921615,-1.9635487793341768,,2018-12-16-00:00,2019-03-25-00:00
15m,5,3,3,1.258418756987408,0.0088499400841618,0.0538477520276938,0.1643511521077117,1.0838445565029882,0.0030999779067904,0.0387932399105584,0.0799102604973893,0.0998048168114869,-0.0887296069354032,0.0416198761506106,-2.1319046364846383,,2018-12-16-00:00,2019-03-25-00:00
15m,5,3,4,1.258418756987408,0.0088499400841618,0.0538477520276938,0.1643511521077117,1.086401172211749,0.0031906912695434,0.0387161915147478,0.0824123227184679,0.1210297835710477,-0.0813056219132387,0.0414074876921615,-1.9635487793341768,,2018-12-16-00:00,2019-03-25-00:00
15m,5,3,5,1.258418756987408,0.0088499400841618,0.0538477520276938,0.1643511521077117,1.0448484564137144,0.0016891590555788,0.0384093536232545,0.0439778047854499,0.1293437350438139,-0.0787476644586003,0.0410048138617701,-1.9204492605200896,,2018-12-16-00:00,2019-03-25-00:00
15m,5,3,6,1.258418756987408,0.0088499400841618,0.0538477520276938,0.1643511521077117,1.0487171887396487,0.0018314565052198,0.0385436439194088,0.0475164338132964,0.1442582103015223,-0.0745458773403562,0.0410136212395959,-1.8175882813387632,,2018-12-16-00:00,2019-03-25-00:00
15m,5,3,7,1.258418756987408,0.0088499400841618,0.0538477520276938,0.1643511521077117,0.9671355334965782,-0.0012866109319194,0.0399844753098244,-0.0321777620426428,0.1445967104847724,-0.0744556384265026,0.042341992038735,-1.7584349446381633,,2018-12-16-00:00,2019-03-25-00:00
