interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_peak_strategy,ann_log_mean_macd_peak,ann_log_std_macd_peak,sharpe_ratio_macd_peak,multiple_macd_peak_strategy_net,ann_log_mean_macd_peak_net,ann_log_std_macd_peak_net,sharpe_ratio_macd_peak_net,trend_ref,start_opt,end_opt
15m,16,4,16,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8658511253226449,-0.0075571996560999085,0.04212990820954247,-0.17937849801410663,0.5776549169825351,-0.0287917486828153,0.04271749126116238,-0.6740037355375315,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,4,18,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8687840805486016,-0.007379781301481398,0.04228616179614524,-0.17452000815439653,0.588550926122018,-0.02781134318012773,0.042848574533357144,-0.6490611060696292,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,4,22,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8487523469179157,-0.008603645215303718,0.04249658404449896,-0.2024549833533604,0.5818660615163485,-0.028410661534340773,0.04304803590408208,-0.6599757907107372,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,4,24,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8456733116106164,-0.008794320096505616,0.04321892148491964,-0.20348309940066908,0.5857009924788775,-0.028066011650163317,0.04374987445012028,-0.641510678668614,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,4,26,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8745989130791743,-0.0070297983628166355,0.04355104793511719,-0.16141513685938633,0.6088326246916154,-0.026033827533784568,0.04406793178331627,-0.5907658126955879,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,4,28,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8790321632884388,-0.006764529795315936,0.043340525210107256,-0.15607862993174826,0.6150485473993988,-0.02550089658359419,0.04385250628488777,-0.5815151457462348,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,4,30,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8845544590184516,-0.006435961888816388,0.043389646251260384,-0.1483294390451371,0.6189124332831054,-0.025172328677094662,0.04389436819288743,-0.5734751339050722,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,4,32,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.9043102422717444,-0.005277090416249643,0.04312750109827693,-0.12236021753786423,0.6359716100010601,-0.023745794821838234,0.043629386142218805,-0.5442614925736983,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,4,34,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8922699251214223,-0.005980322512874719,0.04319019924823086,-0.13846480490871277,0.6285720756758152,-0.024359806124233413,0.04368606294343453,-0.5576104707758837,NN,2020-05-08-00:00,2020-07-20-00:00
15m,16,4,36,0.9218333902011121,-0.0042695650232625025,0.056451631730838066,-0.07563226947309212,0.8856735464513232,-0.006369627959109007,0.0432664688206049,-0.14721857671166322,0.6239251641125417,-0.024749111570467684,0.043761508506592224,-0.5655452111926051,NN,2020-05-08-00:00,2020-07-20-00:00
