interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_peak_strategy,ann_log_mean_macd_peak,ann_log_std_macd_peak,sharpe_ratio_macd_peak,multiple_macd_peak_strategy_net,ann_log_mean_macd_peak_net,ann_log_std_macd_peak_net,sharpe_ratio_macd_peak_net,trend_ref,start_opt,end_opt
1h,34,4,22,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7491453697289218,-0.06935533793569178,0.22491003129900985,-0.30836925118509423,0.7028627024873081,-0.0846688839584893,0.22515763833730637,-0.37604268984047395,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,4,24,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.785249331920011,-0.05805276765972864,0.22340447057155458,-0.25985499534188966,0.7392461523141413,-0.07254959122797691,0.22364702620969654,-0.32439327478449353,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,4,26,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7645349448704039,-0.06447233815971397,0.22241200691677185,-0.2898779569209138,0.7234266207660622,-0.07774407804613843,0.22261504208702487,-0.34923101923969113,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,4,28,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7513196295211446,-0.06865940860359135,0.22225976330590796,-0.3089151521730532,0.7109218804796741,-0.08193114849001588,0.222459780074394,-0.3682964554878947,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,4,30,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.784608296797481,-0.05824887816283869,0.22230928977020722,-0.26201729231850085,0.7411591800276404,-0.07192897927653774,0.22251634161333403,-0.323252569923734,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,4,32,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7660284801873826,-0.06400369360458848,0.2172858195755974,-0.2945599198769642,0.7248398500953506,-0.07727543349101294,0.21749418214261138,-0.35529885319113175,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,4,34,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7391301235827771,-0.07258728415227128,0.21724106315664335,-0.33413242918964936,0.7005781645125922,-0.08545066281142125,0.2174602329878468,-0.3929484560802288,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,4,36,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7423678725287641,-0.07153768839649804,0.2172071232619605,-0.329352404848255,0.703647037152686,-0.08440106705564791,0.2174283974341377,-0.38817867422867,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,4,38,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7269407015193338,-0.07658045087652403,0.217525584406993,-0.35205261526037823,0.6913719875630454,-0.08862710708112471,0.2177381825054085,-0.4070352111023213,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,2,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.9281663264171334,-0.017900447953341704,0.18034523076980416,-0.0992565640739907,0.8424196604816903,-0.041177037907993895,0.18065440128172516,-0.22793265824605916,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,4,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7772774510902025,-0.060503051343022834,0.23458479383117542,-0.2579154869968482,0.7018803862955718,-0.08500472497949892,0.23491343277223906,-0.36185553110500696,MM,2020-02-15-00:00,2020-04-19-00:00
1h,34,6,6,0.7009877974545846,-0.08525420893839236,0.27227325456482265,-0.31312002743220263,0.7863980893771534,-0.0577017309228648,0.22405971329462523,-0.25752836185678074,0.7143555281975639,-0.0807741402638798,0.22442185882927604,-0.35992100183666575,MM,2020-02-15-00:00,2020-04-19-00:00
