interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_peak_strategy,ann_log_mean_macd_peak,ann_log_std_macd_peak,sharpe_ratio_macd_peak,multiple_macd_peak_strategy_net,ann_log_mean_macd_peak_net,ann_log_std_macd_peak_net,sharpe_ratio_macd_peak_net,trend_ref,start_opt,end_opt
15m,16,8,34,0.6172342276718868,-0.035187801565633066,0.06510793074568187,-0.5404533850581147,0.8438601611989338,-0.012383192770253088,0.044413597370331154,-0.2788153516815825,0.6828433542578922,-0.027826493859270864,0.04497190462553797,-0.6187528433801127,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,36,0.6172342276718868,-0.035187801565633066,0.06510793074568187,-0.5404533850581147,0.8391515181162892,-0.012791338572729525,0.04472122213937073,-0.28602390455399823,0.683667893316299,-0.027738469345634283,0.04526334963159902,-0.6128240523823196,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,8,38,0.6172342276718868,-0.035187801565633066,0.06510793074568187,-0.5404533850581147,0.8389830564800805,-0.012805983249473808,0.04467313082326881,-0.2866596321653726,0.6835306453825886,-0.027753114022378567,0.045216233307618786,-0.6137865096715666,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,2,0.6172342276718868,-0.035187801565633066,0.06510793074568187,-0.5404533850581147,0.8662162627532732,-0.010475928572512387,0.048823725792838106,-0.21456634868388288,0.6233285641765535,-0.03447816761448005,0.049402973065555446,-0.6978966138076169,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,4,0.6172342276718868,-0.035187801565633066,0.06510793074568187,-0.5404533850581147,0.6894037733118924,-0.027129051824389724,0.04610473415803643,-0.5884222590113538,0.508911884073328,-0.049270652180933475,0.0467283791884,-1.0544053321918896,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,6,0.6172342276718868,-0.035187801565633066,0.06510793074568187,-0.5404533850581147,0.6548933905467363,-0.030874945838958112,0.04593171681457755,-0.6721922884702449,0.4900585141070735,-0.05202420556327582,0.046596518131041154,-1.1164826826109762,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,8,0.6172342276718868,-0.035187801565633066,0.06510793074568187,-0.5404533850581147,0.6829037861458602,-0.027820038782349354,0.04384027716151188,-0.634577164735013,0.5215541969755825,-0.04748078755832797,0.04451090148323435,-1.0667226673944645,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,10,0.6172342276718868,-0.035187801565633066,0.06510793074568187,-0.5404533850581147,0.6458136178901568,-0.03189332172655545,0.044309944969395436,-0.7197779583924995,0.5008343030949183,-0.0504376872912797,0.04496019367417728,-1.1218298492394707,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,12,0.6172342276718868,-0.035187801565633066,0.06510793074568187,-0.5404533850581147,0.6628191529063422,-0.0299974780901582,0.044503439919038004,-0.6740485262427021,0.5184115449218926,-0.047921630759741214,0.04512731686870509,-1.0619206743260627,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,10,14,0.6172342276718868,-0.035187801565633066,0.06510793074568187,-0.5404533850581147,0.6639368924456599,-0.02987457715123413,0.04420885083888738,-0.6757600929304317,0.5255042857904682,-0.04693043176761937,0.0447934523997519,-1.0477074048411439,C,2018-05-06-00:00,2018-06-28-00:00
