interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_peak_strategy,ann_log_mean_macd_peak,ann_log_std_macd_peak,sharpe_ratio_macd_peak,multiple_macd_peak_strategy_net,ann_log_mean_macd_peak_net,ann_log_std_macd_peak_net,sharpe_ratio_macd_peak_net,trend_ref,start_opt,end_opt
15m,16,4,10,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7950985065536466,-0.023357683924647127,0.07403824270266283,-0.3154813387245218,0.6229297928391896,-0.04821722924787776,0.07459825271469568,-0.6463586946504858,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,4,12,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7858945597721523,-0.02454379426453016,0.07518741055872467,-0.3264348922531436,0.6178165612220058,-0.049056865088482324,0.07575962117760036,-0.6475331360683576,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,4,14,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7816475029846782,-0.025095803036669768,0.07619318041533259,-0.3293707245172255,0.6218362760372226,-0.04839621311314729,0.07675583336754879,-0.6305216292994935,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,4,16,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7486908034895899,-0.02948413494025851,0.07741384831985694,-0.38086383224919357,0.5976469483515027,-0.052438070517457566,0.07797186827075275,-0.6725255105516958,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,4,18,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7597515415254358,-0.027990174055784495,0.07702573337932209,-0.36338731002980085,0.6095782261681946,-0.050424397884065796,0.07757234776353622,-0.6500305758151665,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,4,20,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7676041523418169,-0.026942674700810403,0.07635519194839421,-0.3528597599364298,0.6200823485622641,-0.04868394953053481,0.07688839467609598,-0.6331768238317801,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,4,22,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7333849729255734,-0.03158829118124496,0.07662536406409168,-0.4122432769758014,0.5944579769388684,-0.05298309151169093,0.0771674875401314,-0.6865986337074504,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,4,24,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.732355522246589,-0.03173138622149381,0.07648781860937152,-0.4148554214043958,0.5956459751563411,-0.052779712052661236,0.07703549835514928,-0.6851349466104062,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,4,26,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7756295040575628,-0.025883146902915412,0.07666759224379993,-0.33760218816586834,0.6319156643169116,-0.046758235484443564,0.07720883929598626,-0.6056072842280678,F,2018-11-07-00:00,2018-12-15-00:00
15m,16,4,28,0.5019854193135103,-0.07018756551063597,0.10164073044389868,-0.690545662197661,0.7914319862543716,-0.023828533838517924,0.0767343565706128,-0.3105327900494003,0.6458876020311273,-0.04453038517040684,0.07727950807386837,-0.5762250081592398,F,2018-11-07-00:00,2018-12-15-00:00
