macd_slow_opt,macd_fast_opt,macd_signal_opt,sma_slow,sma_fast,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_strategy,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,multiple_macd_strategy_net,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net,success_trades_net,failure_trades_net,success_trades_net_pct,failure_trades_net_pct,total_trades,start_opt,end_opt
15,2,2,60,10,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,1.2112009025482902,0.7602011667102694,0.6522674486672004,1.165474635080462,1.1153124266530985,0.4329795398115328,0.6546257193393714,0.6614154119219189,46,51,47.4,52.6,97,2022-03-01-00:00,2022-06-01-00:00
15,2,2,60,30,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,1.0703210515149861,0.2696185634654886,0.6522895579444057,0.41334183597105517,1.0041959507393021,0.016612150914922026,0.6537695194006129,0.025409797217454143,25,50,33.3,66.7,75,2022-03-01-00:00,2022-06-01-00:00
15,2,2,60,50,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,0.7482576309902094,-1.1505749549536712,0.6527224416575879,-1.76273233693603,0.6907793302612383,-1.4676763253503815,0.6546440587163066,-2.2419455363703324,37,57,39.4,60.6,94,2022-03-01-00:00,2022-06-01-00:00
15,2,2,100,10,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,0.7751948387278265,-1.0102599988227,0.6522480735825997,-1.5488892029586991,0.7360123751965466,-1.2160385476971618,0.653842543518321,-1.8598339305877358,23,38,37.7,62.3,61,2022-03-01-00:00,2022-06-01-00:00
15,2,2,100,30,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,0.9277838869966959,-0.29738158264697073,0.6527764661557551,-0.45556419090637723,0.8876556914410673,-0.47279936201536604,0.6539518043617712,-0.722988083925845,20,32,38.5,61.5,52,2022-03-01-00:00,2022-06-01-00:00
15,2,2,100,50,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,0.7407491372224261,-1.190587379363823,0.6527183449640911,-1.8240446105882355,0.7051040714796111,-1.3862456717362617,0.6538223999318048,-2.1202174656005215,23,35,39.7,60.3,58,2022-03-01-00:00,2022-06-01-00:00
15,2,2,140,10,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,0.7947811356761498,-0.9112641705677108,0.6529874843336082,-1.3955308370078197,0.7546086766914043,-1.1170427194421713,0.6545069161430701,-1.7066935304897441,23,38,37.7,62.3,61,2022-03-01-00:00,2022-06-01-00:00
15,2,2,140,30,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,0.8430359082558053,-0.6774151089508498,0.6527602663011244,-1.0377701338799807,0.8106986274123115,-0.8325923753151965,0.653783635201195,-1.273498341785467,25,21,54.3,45.7,46,2022-03-01-00:00,2022-06-01-00:00
15,2,2,140,50,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,0.9240805180050042,-0.3132496272848738,0.652776042442234,-0.47987304514563917,0.8916620384450714,-0.4549332183131911,0.6536567719001831,-0.69598180248435,16,26,38.1,61.9,42,2022-03-01-00:00,2022-06-01-00:00
15,2,2,180,10,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,0.7887443278240385,-0.9415137567697118,0.6529850342944644,-1.4418611565684598,0.7527073230040392,-1.1270517926401276,0.6543816979154331,-1.7223155785536326,22,33,40.0,60.0,55,2022-03-01-00:00,2022-06-01-00:00
15,2,2,180,30,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,0.8196903176052219,-0.7888311424154394,0.6527531223654951,-1.2084678194365654,0.7895901443882328,-0.9372615711117708,0.6535922505572647,-1.4340157342940412,20,24,45.5,54.5,44,2022-03-01-00:00,2022-06-01-00:00
15,2,2,180,50,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,0.7807190746497291,-0.9820876205625028,0.6527381557714003,-1.5045659762326598,0.7533299836880205,-1.1237712115908223,0.6535796847381548,-1.7194096417501739,14,28,33.3,66.7,42,2022-03-01-00:00,2022-06-01-00:00
15,2,8,60,10,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,1.2167821013804825,0.7784408649947318,0.6517746910310741,1.1943404303767584,1.1300194401540062,0.48495342643607114,0.6532668546362649,0.7423511892488259,38,49,43.7,56.3,87,2022-03-01-00:00,2022-06-01-00:00
15,2,8,60,30,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,1.0796442078023119,0.3040273436791831,0.652776291378698,0.46574507636768075,1.011221996993527,0.044274093460602994,0.6540354403326767,0.06769372228220977,28,49,36.4,63.6,77,2022-03-01-00:00,2022-06-01-00:00
15,2,8,60,50,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,0.6988362732819351,-1.4216702157630572,0.652087648003867,-2.1801827102767426,0.6473523325188668,-1.725277910823739,0.6537538966925315,-2.6390326995406936,35,55,38.9,61.1,90,2022-03-01-00:00,2022-06-01-00:00
15,2,8,100,10,0.7825381231678782,-0.9728544879206626,0.6532385984305196,-1.4892789407393512,0.8635608696740772,-0.5819801696426113,0.6517863963131084,-0.8929001478623018,0.8227053051518287,-0.7742650431810407,0.6529693957156102,-1.185760080428423,21,36,36.8,63.2,57,2022-03-01-00:00,2022-06-01-00:00
