macd_slow_opt,macd_fast_opt,macd_signal_opt,sma_slow,sma_fast,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_strategy,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,multiple_macd_strategy_net,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net,success_trades_net,failure_trades_net,success_trades_net_pct,failure_trades_net_pct,total_trades,start_opt,end_opt
15,2,2,50,10,0.9864617421498341,-3.316812346497582,0.5289381501898343,-6.270699788448211,0.9953629141279363,-1.1309818234164082,0.5283884783383964,-2.1404361937886396,0.9426443644742705,-14.372775219840788,0.5512722786039328,-26.072007930888642,5,59,7.8,92.2,64,2022-01-01-00:00,2022-01-02-12:00
15,2,2,50,30,0.9864617421498341,-3.316812346497582,0.5289381501898343,-6.270699788448211,1.0131093732361705,3.169219340175198,0.5282562581074451,5.999397624799348,0.9692907085468514,-7.589737794419586,0.5476195579496912,-13.859508274021216,4,48,7.7,92.3,52,2022-01-01-00:00,2022-01-02-12:00
15,2,2,90,10,0.9864617421498341,-3.316812346497582,0.5289381501898343,-6.270699788448211,0.9980388966432376,-0.47767035051682644,0.5278143194694255,-0.9049969523316358,0.9589402704321758,-10.202112376015963,0.5480354525240596,-18.6157890498299,2,45,4.3,95.7,47,2022-01-01-00:00,2022-01-02-12:00
15,2,2,90,30,0.9864617421498341,-3.316812346497582,0.5289381501898343,-6.270699788448211,0.9589662098490583,-10.195530277420373,0.5280870470031378,-19.30653352563634,0.934813690330436,-16.40262093199431,0.541047540231553,-30.316413461512926,1,29,3.3,96.7,30,2022-01-01-00:00,2022-01-02-12:00
15,2,2,130,10,0.9864617421498341,-3.316812346497582,0.5289381501898343,-6.270699788448211,1.0206187333022545,4.96620086841378,0.5277702574151214,9.409777831621117,0.9898505910118561,-2.4823079170749422,0.5425360868521253,-4.575378444367932,2,34,5.6,94.4,36,2022-01-01-00:00,2022-01-02-12:00
15,2,2,130,30,0.9864617421498341,-3.316812346497582,0.5289381501898343,-6.270699788448211,0.9530425160286615,-11.703302449550579,0.5280275368041675,-22.164189618563487,0.9353803283671578,-16.25516892957144,0.5405473848291437,-30.07168175406006,4,18,18.2,81.8,22,2022-01-01-00:00,2022-01-02-12:00
15,2,2,170,10,0.9864617421498341,-3.316812346497582,0.5289381501898343,-6.270699788448211,0.9776848704508345,-5.491517277776063,0.5273394267980877,-10.413629246573864,0.9482110363660231,-12.940026063264767,0.5411925518732903,-23.91020722379495,2,34,5.6,94.4,36,2022-01-01-00:00,2022-01-02-12:00
15,2,2,170,30,0.9864617421498341,-3.316812346497582,0.5289381501898343,-6.270699788448211,0.9464346940620528,-13.396304948202523,0.5279509391951046,-25.374147394502334,0.9288949653566243,-17.948171428223397,0.5400122854210966,-33.23659833817962,3,19,13.6,86.4,22,2022-01-01-00:00,2022-01-02-12:00
15,2,8,50,10,0.9864617421498341,-3.316812346497582,0.5289381501898343,-6.270699788448211,1.0074300619969512,1.80129813040293,0.5283849379648384,3.409064114016812,0.9605843874083942,-9.785271091468406,0.5446265837669855,-17.966936214878125,2,54,3.6,96.4,56,2022-01-01-00:00,2022-01-02-12:00
15,2,8,50,30,0.9864617421498341,-3.316812346497582,0.5289381501898343,-6.270699788448211,1.01750225009817,4.222040101176144,0.5282422380511904,7.992621182191414,0.975150491322171,-6.123110989780404,0.5461424753801428,-11.21156340297174,2,48,4.0,96.0,50,2022-01-01-00:00,2022-01-02-12:00
15,2,8,90,10,0.9864617421498341,-3.316812346497582,0.5289381501898343,-6.270699788448211,0.9958037864737358,-1.0232269687389475,0.5278128429947363,-1.9386170350332907,0.9567927217167934,-10.747668994238097,0.5440773725664375,-19.753934892643777,2,45,4.3,95.7,47,2022-01-01-00:00,2022-01-02-12:00
15,2,8,90,30,0.9864617421498341,-3.316812346497582,0.5289381501898343,-6.270699788448211,0.9531158552643932,-11.68457800254521,0.52802832613438,-22.128695420729297,0.9275320051252681,-18.30547470075741,0.5414492986729607,-33.808289613861064,1,31,3.1,96.9,32,2022-01-01-00:00,2022-01-02-12:00
15,2,8,130,10,0.9864617421498341,-3.316812346497582,0.5289381501898343,-6.270699788448211,1.003581943921304,0.870049049320792,0.5278133659273019,1.6484028360900351,0.973327402197641,-6.578459736167923,0.5419782327937279,-12.137867054656466,2,34,5.6,94.4,36,2022-01-01-00:00,2022-01-02-12:00
