interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,multiple_macd_strategy,multiple_macd_strategy_net,trend_ref,start_opt,end_opt,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net
4h,5,4,19,1.2143798031719617,2.330989772422164,1.5120966525683306,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0835308098780911,0.2502124587733442,0.3338395309633952,0.040813001019544,0.2519438224454605,0.1619924657147687
4h,5,4,20,1.2143798031719617,2.537103361259671,1.6598547726547574,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0918938352570335,0.2509100364525912,0.3662421661414753,0.0500152760813652,0.25261132136589,0.1979930108077837
4h,5,4,21,1.2143798031719617,2.6042735910847186,1.7037997014494857,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0944729938758076,0.2515261256912369,0.3755991295782085,0.0525944347001391,0.253237690469652,0.2076880206994386
4h,5,4,22,1.2143798031719617,2.5345625216659946,1.658192473518462,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0917949383741971,0.2512625085306882,0.3653348002890995,0.0499163791985286,0.2529321104512105,0.1973508982686377
4h,5,4,23,1.2143798031719617,2.133519749299427,1.383999238980708,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0747937193977443,0.251920544519202,0.2968940843649348,0.0320759105391967,0.2535989528878278,0.1264828193253013
4h,5,4,24,1.2143798031719617,2.2173664855176054,1.4408381943724806,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0785983996033704,0.251996369887051,0.3119029041513556,0.0360484406813986,0.2536672215224901,0.1421091793612073
4h,5,4,25,1.2143798031719617,2.206196101899262,1.4299275122287576,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.078099913807047,0.2520294116296089,0.3098841254362224,0.0352981799802115,0.2537053428893834,0.1391306134045499
4h,5,4,26,1.2143798031719617,2.12208657870118,1.382447527352751,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0742633698095236,0.2521104322823624,0.2945668258834644,0.0319651857924156,0.253814342579991,0.1259392415239169
4h,5,4,27,1.2143798031719617,2.058661685061036,1.3456980957630833,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0712683823807376,0.2522051192908772,0.2825810300009861,0.0293058982367813,0.2539055067816632,0.1154204909072013
4h,5,4,28,1.2143798031719617,2.003836636869556,1.3054128100440967,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0686041742565297,0.2517810680757239,0.2724755073161292,0.0263059902394217,0.2535004913482417,0.1037709635177172
4h,5,4,29,1.2143798031719617,1.9433394612612287,1.2638504212859574,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0655783858095995,0.2518761293233147,0.2603596695954518,0.0231123518559158,0.2535946307415258,0.0911389637404151
4h,5,4,30,1.2143798031719617,1.750393485395159,1.1461379528138649,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0552573886376835,0.249589147159396,0.2213933949715944,0.0134627544303031,0.2512916933548686,0.0535742119071613
4h,5,4,31,1.2143798031719617,1.8098934332148395,1.1871149086873427,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0585567355074788,0.2473143176177368,0.2367705035095762,0.0169299512366741,0.248991922008991,0.0679939778771733
4h,5,4,32,1.2143798031719617,1.9210072075944664,1.266439353469195,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0644375654569882,0.2472681001744223,0.2605979720454605,0.0233143309959112,0.2489235662176692,0.0936606017267333
4h,5,4,33,1.2143798031719617,2.190189894575255,1.4488194666273522,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0773812090917199,0.2438020499669744,0.3173935949357361,0.0365936745037943,0.2454594065783402,0.1490823880571679
4h,5,4,34,1.2143798031719617,2.1778039801385387,1.4430781080534385,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0768214474016525,0.2438619607035444,0.3150202154531267,0.0362017627503027,0.2455254870082688,0.147446048031191
4h,5,4,35,1.2143798031719617,2.4584478402347827,1.6318137904961985,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0887854299395129,0.2434171401363682,0.3647460071619163,0.0483335952247388,0.2450625300825653,0.1972296426077642
4h,5,4,36,1.2143798031719617,2.511219462550929,1.669678360066546,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0908816911945192,0.2435527408950209,0.373149942228292,0.0505977064163206,0.245190424765072,0.2063608579527548
4h,5,4,37,1.2143798031719617,2.6531743979494453,1.7640624182001117,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0963091496295783,0.2435579884658007,0.3954259527114694,0.0560251648513796,0.2451974220474848,0.2284900240122826
4h,5,4,38,1.2143798031719617,2.8558779320488683,1.9053066762894209,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.1035758370686604,0.2447378813506099,0.4232113005843927,0.0636275521636134,0.2463656191397348,0.2582647383421013
4h,5,4,39,1.2143798031719617,2.655856284662656,1.7688510748071484,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0964088693801729,0.244807416481468,0.393815149744334,0.0562927345385499,0.2464376089280584,0.2284259078125665
4h,6,3,3,1.2143798031719617,1.3008553697110687,0.5721496883343685,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0259608001759709,0.256223710587814,0.1013208345020575,-0.0551107191901516,0.258650172792627,-0.213070490520556
4h,6,3,4,1.2143798031719617,1.3286857337438558,0.6378788704375277,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0280501496747742,0.261479624289681,0.1072747054420532,-0.0443770979576934,0.2637748339794527,-0.168238558956501
4h,6,3,5,1.2143798031719617,1.6974725446581351,0.8532170713113228,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0522272169582865,0.2561190492334064,0.2039177371406327,-0.0156680823866337,0.2583742511435501,-0.0606410364704982
4h,6,3,6,1.2143798031719617,1.4943179811221212,0.7917623215404488,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0396456231839443,0.2564838706379668,0.1545735530477278,-0.0230463281271254,0.2586604179464742,-0.0890987817544413
4h,6,3,7,1.2143798031719617,1.577076542261646,0.8674664090484601,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0449659512850635,0.2538287178972191,0.1771507639386621,-0.0140333014213382,0.2559308828778071,-0.0548323878054154
4h,6,3,8,1.2143798031719617,1.4438914232325808,0.8119617541290811,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.036257375278905,0.2521571019748824,0.1437888324181194,-0.0205598282520109,0.2541657182894288,-0.0808914293807264
4h,6,3,9,1.2143798031719617,1.36541007079635,0.7730691374882709,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0307412121729259,0.2517150354839388,0.1221270398640428,-0.0254045916116866,0.2537018527750175,-0.1001356171971493
4h,6,3,10,1.2143798031719617,1.5797887612082389,0.9097870433810834,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0451355508577616,0.2514176116908378,0.1795242208937365,-0.0093317535610928,0.2533882584179393,-0.0368278846832003
4h,6,3,11,1.2143798031719617,1.436132539183306,0.8484250655742511,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0357255607908673,0.2512431800889924,0.142195146464127,-0.0162239945793497,0.2531949308157619,-0.064077090829102
4h,6,3,12,1.2143798031719617,1.44191732252455,0.8605787616486787,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0361223367245315,0.2538608347709009,0.1422918850681733,-0.0148201190262306,0.2557845783301236,-0.0579398457990823
4h,6,3,13,1.2143798031719617,1.6008028513437065,0.968493050569576,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0464398131968716,0.2538890833834354,0.1829137849410251,-0.0031598430612838,0.2557740029140389,-0.0123540431212073
4h,6,3,14,1.2143798031719617,1.5631130719694115,0.944083712613985,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0440881498060288,0.2506639800524485,0.1758854614723818,-0.0056793563887025,0.2525327495662482,-0.0224895836221535
4h,6,3,15,1.2143798031719617,1.5160932912004017,0.9203683685491468,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0410735371595865,0.2495097947606155,0.1646169329704801,-0.0081904192254174,0.2513737255762421,-0.0325826384863491
4h,6,3,16,1.2143798031719617,1.728088202609673,1.0616259098911096,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0539915454227897,0.2509773797686024,0.215125145830151,0.0059025385938165,0.2528214531860436,0.0233466682492052
4h,6,3,17,1.2143798031719617,2.1089242167752174,1.311101829625036,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0736492585652463,0.2515744515176801,0.2927533305585699,0.0267352012923037,0.2533976495148103,0.1055069032546065
4h,6,3,18,1.2143798031719617,2.485271766029759,1.5582677497683572,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0898565267433947,0.251412501221118,0.3574067570505002,0.043781719153331,0.2532081237131122,0.1729080351424123
4h,6,3,19,1.2143798031719617,2.3757032431693377,1.4997351989528025,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0854061995824964,0.2523873487268754,0.3383933466289546,0.040002791738736,0.2541759826486394,0.1573822645313973
4h,6,3,20,1.2143798031719617,2.19160154320918,1.3811646112945923,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0774448052494974,0.2525137546485554,0.3066953931174317,0.0318735474691612,0.2543127932186225,0.1253320647607407
4h,6,3,21,1.2143798031719617,2.184466776394724,1.383709544548852,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0771229563502599,0.2527642426191755,0.3051181431008673,0.0320552483796511,0.2545837363673647,0.1259123965931405
4h,6,3,22,1.2143798031719617,2.156242330089403,1.3681559695442622,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0758393648801771,0.2530451178794715,0.2997068883040072,0.0309395068461439,0.2548596307661425,0.1213982251843324
4h,6,3,23,1.2143798031719617,2.3727825162858323,1.5158288664311077,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0852847791386019,0.251863199740736,0.338615483430659,0.041056320850872,0.2536152719195623,0.161884260912701
4h,6,3,24,1.2143798031719617,2.116902120065663,1.3512127755172938,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0740219364237037,0.2508822761766211,0.2950464957181444,0.0297095531676861,0.2526596421380049,0.1175872526228726
4h,6,3,25,1.2143798031719617,2.1330075300976974,1.3638101016736408,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0747700200014271,0.251116134594145,0.2977507603096503,0.0306254866819854,0.2528731772058175,0.1211100640265175
4h,6,3,26,1.2143798031719617,1.8692220516274736,1.2033074558098236,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.061740305606958,0.2519181749450203,0.2450807910958885,0.0182671720338195,0.2536680045531232,0.0720121249268314
4h,6,3,27,1.2143798031719617,1.8825583438454725,1.21189266367467,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0624420120686205,0.251933129331254,0.2478515320091895,0.0189688784954821,0.2536898237256333,0.0747719329727511
4h,6,3,28,1.2143798031719617,1.809561437895453,1.1629217554539015,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0585386285805341,0.2521633496697029,0.232145665328491,0.0148976450708198,0.2539338756039791,0.0586674189703359
4h,6,3,29,1.2143798031719617,1.7721517588709872,1.14470537126998,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0564767412912683,0.2512593158735356,0.2247747156952952,0.0133393075912814,0.2530082550506275,0.0527228156591659
4h,6,3,30,1.2143798031719617,1.7979252994896058,1.1672935943613998,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0579018893699647,0.2512686089349187,0.2304382135731168,0.0152680054797054,0.2530117476415121,0.0603450457222973
4h,6,3,31,1.2143798031719617,2.079259341701768,1.349948249392553,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0722510240052627,0.2477333401492277,0.2916483665934535,0.0296171401150031,0.249475248734223,0.1187177496175404
4h,6,3,32,1.2143798031719617,2.1063092941559765,1.3768442026207646,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0735267988592147,0.2463210599164319,0.2984998476547633,0.0315643147152587,0.2480475145356621,0.1272510824159889
4h,6,3,33,1.2143798031719617,2.25083158525942,1.4663193249324653,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0800769079514536,0.2440330129375069,0.3281396520394563,0.0377787239343454,0.2457486447380923,0.1537291242220615
4h,6,3,34,1.2143798031719617,2.20616561313924,1.42990775119449,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.078098549774894,0.2438537778849904,0.3202679509510321,0.0352968159480584,0.2455794054121237,0.1437287295684442
4h,6,3,35,1.2143798031719617,2.243719353464263,1.4592024227629676,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0797645332088617,0.2437526580826461,0.3272355421117788,0.0372984992551778,0.2454790446102015,0.1519416833090763
4h,6,3,36,1.2143798031719617,2.272085946418633,1.4776506306908608,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0810045673243791,0.2436462000091032,0.3324680102597643,0.0385385333706952,0.2453667915194027,0.1570649929114299
4h,6,3,37,1.2143798031719617,2.38207966306582,1.56241369232632,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0856707622129222,0.2435985236809367,0.3516883473609762,0.0440439779421172,0.2453107770799662,0.1795435914654488
4h,6,3,38,1.2143798031719617,2.6144363900677794,1.7206594874709396,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0948574144961686,0.2451587466872303,0.3869224156916835,0.0535663300985152,0.2468693615042732,0.21698249540613
4h,6,3,39,1.2143798031719617,2.6859563645437188,1.7677294881384693,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.097521214479539,0.2452625772705969,0.3976196269516667,0.0562301300818855,0.2469578571493189,0.2276911969149737
4h,6,4,3,1.2143798031719617,1.3286857337438558,0.6378788704375277,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0280501496747742,0.261479624289681,0.1072747054420532,-0.0443770979576934,0.2637748339794527,-0.168238558956501
4h,6,4,4,1.2143798031719617,1.764143169553299,0.9080929341517776,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0560296829101799,0.2563471509902423,0.2185695557518121,-0.0095157173226786,0.2585349923905886,-0.0368063032191114
4h,6,4,5,1.2143798031719617,1.688887703581016,0.9353084668034936,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0517267723827442,0.2576856836987252,0.200735918426966,-0.0066010805773541,0.2597803114869559,-0.0254102419831983
4h,6,4,6,1.2143798031719617,1.5656291568778844,0.8924796701808994,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0442468990098484,0.2524823090338944,0.17524752201117,-0.0112275050284609,0.2544466484455574,-0.0441251834011216
4h,6,4,7,1.2143798031719617,1.541565857704624,0.8938342835979975,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0427180968239236,0.2509395438147729,0.1702326232626586,-0.0110778078486275,0.2528482377721224,-0.0438120824817112
4h,6,4,8,1.2143798031719617,1.8118495605982647,1.0980429906305729,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.05866335472713,0.2502790384027025,0.2343918016527611,0.00923154840555,0.2521074689659719,0.0366175125370685
4h,6,4,9,1.2143798031719617,1.5082407700424365,0.9218507897750776,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.040560987105369,0.251513782978924,0.1612674527215388,-0.0080315695333316,0.253357048024357,-0.031700596434797
4h,6,4,10,1.2143798031719617,1.3954984963178614,0.8616891508255422,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0328926093055994,0.2489418878098181,0.1321296692773861,-0.0146928477136461,0.250745883730535,-0.0585965659537439
4h,6,4,11,1.2143798031719617,1.7555410736420858,1.0969885451140795,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0555472272625967,0.248749958802639,0.2233054732148461,0.0091367197993819,0.2505276382212731,0.0364699075289732
4h,6,4,12,1.2143798031719617,1.806632812480784,1.1424332566119408,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.058378758157637,0.2481709562080645,0.2352360608575515,0.0131432002504526,0.24990501075501,0.0525927839971859
4h,6,4,13,1.2143798031719617,1.696026421403544,1.0706684556862174,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0521430941875966,0.2494701306876081,0.2090153800933042,0.0067396863438362,0.2511960459021922,0.0268303838925096
4h,6,4,14,1.2143798031719617,2.03500167529921,1.297831949728788,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0701274403407334,0.2484563303565072,0.282252580323103,0.025731132116428,0.2501515080689522,0.102862190658213
4h,6,4,15,1.2143798031719617,2.2451076906582026,1.4638346050503963,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0798255877615279,0.2492853587324117,0.3202177142188862,0.0376113287127083,0.250930153646893,0.1498876407083172
4h,6,4,16,1.2143798031719617,2.2342022281940435,1.4766776702985938,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0793449810992594,0.2494318463795997,0.3181028495395397,0.0384735215430462,0.2510689839454299,0.1532388467044119
4h,6,4,17,1.2143798031719617,2.5507090384110405,1.6944930672135226,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.092421728448276,0.2501127595086947,0.3695202461074889,0.05205381870179,0.2517366686346728,0.2067788494386249
4h,6,4,18,1.2143798031719617,2.2599376616988307,1.5064420633409736,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0804754161163879,0.2516713506836504,0.3197639139209975,0.0404432062430536,0.253289046960364,0.1596721481974799
4h,6,4,19,1.2143798031719617,2.125101256900091,1.4141551282195557,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0744034883219789,0.2520844010120226,0.2951530837421013,0.0342034285120689,0.2536910224791963,0.1348231726050683
4h,6,4,20,1.2143798031719617,1.7659438743654428,1.1711626737020364,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.056130379114846,0.2529516078450567,0.2219016498571862,0.0155946194317844,0.2545784461431453,0.0612566368757544
4h,6,4,21,1.2143798031719617,1.6911283372338008,1.11963983944455,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0518576327425446,0.2527962887058754,0.2051360524634924,0.0111540231229072,0.2544253584310205,0.0438400605650767
4h,6,4,22,1.2143798031719617,1.695468484213574,1.1225133064432449,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0521106191173652,0.2530393900093908,0.2059387635870892,0.0114070094977278,0.2546719608121659,0.0447909909726618
4h,6,4,23,1.2143798031719617,1.867808737109184,1.2355630281022896,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.061665649022279,0.2511784208863307,0.2455053615062954,0.0208781144343536,0.2527917025804431,0.082590188765036
4h,6,4,24,1.2143798031719617,1.7534007564431031,1.1658141963360913,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0554268185314649,0.2491882672261718,0.2224294873448341,0.015142833753267,0.2507846477624095,0.0603818211695846
4h,6,4,25,1.2143798031719617,1.7375080432939918,1.159183184212497,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0545281107634444,0.2491724437141969,0.2188368422713256,0.0145798258583982,0.2507498616908166,0.0581449008987917
4h,6,4,26,1.2143798031719617,1.7959637526123864,1.200221397913467,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0577941461322545,0.2490126883522399,0.2320931777199325,0.0180137111637842,0.2505651381844861,0.0718923282556616
4h,6,4,27,1.2143798031719617,1.8597123135242173,1.2513066775825448,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0612368737288196,0.2486974130236572,0.2462304411787128,0.0221278385066527,0.2502832104660058,0.0884111981201319
4h,6,4,28,1.2143798031719617,1.756023524573988,1.1835507216269183,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0555743484340121,0.2488805742469214,0.2232972525162821,0.0166331631484209,0.2504790622594909,0.0664054033034879
4h,6,4,29,1.2143798031719617,1.5566500270893395,1.0509597360841598,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0436791980009878,0.2463730838192887,0.177288839039844,0.0049058626519722,0.2479552332050804,0.0197852757070655
4h,6,4,30,1.2143798031719617,1.5520586013209083,1.0514298634779866,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0433876407694445,0.2465984044374975,0.1759445316299342,0.0049500052935808,0.2481929489959807,0.0199441817892296
4h,6,4,31,1.2143798031719617,1.9347512941264404,1.310682011179172,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0651412270523646,0.2427094614284895,0.2683917910285399,0.0267035915765006,0.2442738787250836,0.1093182444061242
4h,6,4,32,1.2143798031719617,2.4035577629741245,1.639384989258996,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0865567238875575,0.245627626377905,0.3523900188425369,0.0487904881579966,0.2471581855074232,0.1974059166109683
4h,6,4,33,1.2143798031719617,2.306022230625071,1.5728593204710042,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0824678968851836,0.2456420914565845,0.3357238020413094,0.0447016611556227,0.2471660078962597,0.1808568319571877
4h,6,4,34,1.2143798031719617,2.239078294165751,1.5246042323681754,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0795601599403918,0.2455862701927474,0.3239601296845681,0.0416260742742553,0.2470974553335387,0.1684601495311529
4h,6,4,35,1.2143798031719617,2.2554677208427423,1.5357639088042057,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0802799996636213,0.2448842844062122,0.3278283041244632,0.0423459139974846,0.2463592400807697,0.1718868510213029
4h,6,4,36,1.2143798031719617,2.401532223032348,1.640791351282613,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0864735101046946,0.245061213386426,0.352864938966651,0.0488751243117094,0.2465325946896154,0.1982501517628662
4h,6,4,37,1.2143798031719617,2.4623620836817888,1.682351946762487,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0889424543921533,0.2449987770962867,0.3630322381454097,0.051344068599168,0.2464541339198455,0.208331131568143
4h,6,4,38,1.2143798031719617,2.5556896125287163,1.7520647273616825,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0926142683659141,0.2451406650374127,0.3778005103795391,0.0553515824460802,0.2465875273230126,0.2244703251903473
4h,6,4,39,1.2143798031719617,2.320081303797011,1.5905423714470626,subperiod1,2017-08-17-00:00,2019-04-28-00:00,0.0191712347721926,0.3824257740841856,0.0501306032996939,0.0830678241964723,0.2453143292672397,0.3386179048105264,0.0458051382766389,0.2467830614562198,0.1856089231017376
