macd_slow_opt,macd_fast_opt,macd_signal_opt,sma_slow,sma_fast,sl_opt,tp_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_strategy,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,multiple_macd_strategy_net,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net,success_trades_net,failure_trades_net,success_trades_net_pct,failure_trades_net_pct,total_trades,start_opt,end_opt
20,14,20,180,50,0.002357142857142857,0.075,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.0374164180189132,0.08879267721945357,0.6560604369475506,0.1353422218730013,1.0320357630009602,0.0762229271080476,0.6561443133204583,0.11616793068329256,42,62,40.4,59.6,104,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.002357142857142857,0.07999999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.0374164180189132,0.08879267721945357,0.6560604369475506,0.1353422218730013,1.0320357630009602,0.0762229271080476,0.6561443133204583,0.11616793068329256,42,62,40.4,59.6,104,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.002357142857142857,0.08499999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.0374164180189132,0.08879267721945357,0.6560604369475506,0.1353422218730013,1.0320357630009602,0.0762229271080476,0.6561443133204583,0.11616793068329256,42,62,40.4,59.6,104,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.002357142857142857,0.09,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.0374164180189132,0.08879267721945357,0.6560604369475506,0.1353422218730013,1.0320357630009602,0.0762229271080476,0.6561443133204583,0.11616793068329256,42,62,40.4,59.6,104,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.02,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.1008635415323058,0.2322823973291418,0.6538199169183063,0.35526968713950186,1.0947705689345044,0.21886660634485242,0.6538787453854905,0.3347204782070426,42,68,37.8,61.3,111,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.025,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.1296153997236162,0.2946038775215646,0.6538440123018826,0.45057211196964314,1.1235318136091348,0.2815506754827965,0.6539133092007005,0.4305626931296827,41,67,38.0,62.0,108,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.03,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.167574627051664,0.3744963546378139,0.6571963681248465,0.5698393551783467,1.1612866100943082,0.36144315259904614,0.6572778206183879,0.5499092488150428,44,64,40.7,59.3,108,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.034999999999999996,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.199533210468165,0.4397705880255175,0.6571917506907249,0.6691663240801603,1.1931923946628231,0.4269591119504301,0.6572725301327359,0.649592204719412,43,63,40.6,59.4,106,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.039999999999999994,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.2731485620316396,0.5837413940410169,0.6571789490614292,0.8882533362864188,1.2664186103685857,0.57092991796593,0.6572570278144683,0.8686554784578022,44,62,41.5,58.5,106,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.045,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.047621521035484,0.11245475143371314,0.6573322291495639,0.17107749543819512,1.0417711374236878,0.0989180974675838,0.6574260767712269,0.15046269225187064,46,66,41.1,58.9,112,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.049999999999999996,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.0755077108718476,0.17595620088276334,0.6573306384185833,0.26768294462293984,1.0695015983973482,0.16241954691663382,0.6574276326913429,0.24705311860976878,45,67,40.2,59.8,112,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.05499999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.1029553588847023,0.23687114208527463,0.6573562910415495,0.3603390510037771,1.0967959665597107,0.22333448811914375,0.6574525360363024,0.3396967474878094,45,67,40.2,59.8,112,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.06,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.1184575013807114,0.27060883693451776,0.6576817280285275,0.41145865150564115,1.1122115382106337,0.25707218296838735,0.6577769071004095,0.39081971439466384,45,67,40.2,59.8,112,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.06499999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.2180377867833219,0.47677506781397355,0.6576683517388444,0.7249475614166359,1.2114779985860278,0.46372186577520597,0.6577597840574303,0.7050018517622195,44,64,40.7,59.3,108,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.06999999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.0728797914676005,0.17004268791100063,0.657991981705799,0.25842668700943233,1.067315202423748,0.15747293779959456,0.6580843014179178,0.23928991690016177,42,62,40.4,59.6,104,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.075,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,0.9812563131207158,-0.045737584739777716,0.6596732526102635,-0.06933369597569478,0.9762645608513807,-0.05806560888750252,0.6597638004841265,-0.08800969202143963,42,60,41.2,58.8,102,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.07999999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,0.9812563131207158,-0.045737584739777716,0.6596732526102635,-0.06933369597569478,0.9762645608513807,-0.05806560888750252,0.6597638004841265,-0.08800969202143963,42,60,41.2,58.8,102,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.08499999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,0.9812563131207158,-0.045737584739777716,0.6596732526102635,-0.06933369597569478,0.9762645608513807,-0.05806560888750252,0.6597638004841265,-0.08800969202143963,42,60,41.2,58.8,102,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0037142857142857142,0.09,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,0.9812563131207158,-0.045737584739777716,0.6596732526102635,-0.06933369597569478,0.9762645608513807,-0.05806560888750252,0.6597638004841265,-0.08800969202143963,42,60,41.2,58.8,102,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.02,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.142552366075453,0.32212984928440963,0.654489583453535,0.49218483751052544,1.136342287942521,0.3089557842638013,0.6545511314873084,0.47201168770692425,42,66,38.5,60.6,109,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.025,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.1723930342111446,0.3844513294768318,0.6545126773046324,0.5873856119335258,1.1661956832611886,0.3716398534017446,0.6545846747008939,0.5677490900188915,41,65,38.7,61.3,106,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.03,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.2227017494379737,0.4860131127324162,0.6581773384958955,0.7384227385328719,1.2162384631276018,0.4732016366573296,0.6582610612115989,0.718866213636201,43,63,40.6,59.4,106,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.034999999999999996,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.2762415192615892,0.5896066065026696,0.6581676727081812,0.8958303954319096,1.2696221760398496,0.577036856391264,0.6582498153483587,0.8766228913955484,42,62,40.4,59.6,104,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.039999999999999994,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.3697947072229044,0.7606041135910726,0.6581476442672147,1.1556739892884271,1.3628264199906348,0.7482760894433474,0.6582275324923884,1.1368046040401696,43,59,42.2,57.8,102,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.045,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.152992732364404,0.34411749920473444,0.6583121463184256,0.5227269481950053,1.1468979327565072,0.33130602312964724,0.6584089900786729,0.503191827757485,43,63,40.6,59.4,106,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.049999999999999996,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.2329025089185286,0.5060958330807814,0.6583002025145607,0.7687918538496686,1.2266306064456771,0.49376780893305666,0.6583963279723776,0.7499552897776371,41,61,40.2,59.8,102,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.05499999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.264366973335552,0.5670107742832922,0.6583223291881576,0.8612965854925949,1.2579350078806262,0.554682750135568,0.6584176942466988,0.8424481221911649,41,61,40.2,59.8,102,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.06,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.2821377714281557,0.6007484691325358,0.6586453578822661,0.9120970214746743,1.2756154040868721,0.588420444984811,0.6587396522909162,0.8932518984373352,41,61,40.2,59.8,102,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.06499999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.342466353087793,0.7118913691167104,0.6586327115207554,1.0808624543912841,1.335770660675239,0.6998050709326662,0.658724147312689,1.0623643808832113,40,60,40.0,60.0,100,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.06999999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.1712332585383793,0.38205894166355486,0.6589699401698009,0.5797820482753847,1.1655081561998708,0.3702143694431909,0.6590628927299341,0.5617284382522422,38,60,38.8,61.2,98,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.075,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.065341388886103,0.152998574636346,0.6606569959261703,0.23158549077628154,1.0602399168216328,0.1413957283796638,0.660747499219671,0.2139935883929174,38,58,39.6,60.4,96,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.07999999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.065341388886103,0.152998574636346,0.6606569959261703,0.23158549077628154,1.0602399168216328,0.1413957283796638,0.660747499219671,0.2139935883929174,38,58,39.6,60.4,96,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.08499999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.065341388886103,0.152998574636346,0.6606569959261703,0.23158549077628154,1.0602399168216328,0.1413957283796638,0.660747499219671,0.2139935883929174,38,58,39.6,60.4,96,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.005071428571428571,0.09,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.065341388886103,0.152998574636346,0.6606569959261703,0.23158549077628154,1.0602399168216328,0.1413957283796638,0.660747499219671,0.2139935883929174,38,58,39.6,60.4,96,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.02,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.1649238643766089,0.3690022670974767,0.6550401050540804,0.5633277477979943,1.158708058140511,0.356069928040549,0.6550976712111367,0.5435371604699055,47,59,43.9,55.1,107,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.025,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.195348821229671,0.43132374728990014,0.6550626702975211,0.6584465377854586,1.1891490353756589,0.41875399717849365,0.6551306716917419,0.6391915617340073,46,58,44.2,55.8,104,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.03,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.198291771933769,0.43726762927286233,0.6589345569657438,0.6635979622716839,1.1920767221970971,0.42469787916145657,0.6590162176786302,0.6444422273209683,49,55,47.1,52.9,104,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.034999999999999996,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.2507626755538515,0.5408611230431158,0.6589257773629555,0.8208225290679344,1.2443999165676298,0.5285330988953907,0.65900585736561,0.8020157833015522,48,54,47.1,52.9,102,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.039999999999999994,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.3424481707482003,0.7118586301315171,0.6589072164609941,1.0803624734221704,1.3357525690219814,0.6997723319474733,0.6589850392683818,1.061894110258367,49,51,49.0,51.0,100,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.045,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.1299744233839322,0.29537201574518046,0.6590680115415259,0.4481662143703813,1.1241137078161663,0.2828022656337737,0.6591627848251537,0.42903251236913875,49,55,47.1,52.9,104,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.049999999999999996,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.114436647458643,0.26190328036364774,0.6590696272540136,0.3973833257266868,1.108878277233946,0.24981698217960338,0.6591652303306904,0.37898992647757684,47,53,47.0,53.0,100,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.05499999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.1428777869529143,0.322818221566159,0.659094305161366,0.4897906400315862,1.1371775635477053,0.31073192338211464,0.6591891458255301,0.4713850726303633,47,53,47.0,53.0,100,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.06,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.158941042973342,0.3565559164154016,0.6594183822901113,0.5407127341174646,1.153160702385896,0.3444696182313574,0.659512152252549,0.5223097361509248,47,53,47.0,53.0,100,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.06499999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.2134728342580199,0.4676988163995754,0.6594104505132263,0.7092681288802146,1.2075412607559177,0.4558542441792119,0.6595013701057715,0.6912104581467382,46,52,46.9,53.1,98,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.06999999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.0586930082432224,0.13786638894641812,0.6597333414388962,0.20897289902876184,1.0536233724788127,0.12626354268973586,0.6598258022879924,0.19135890450465584,44,52,45.8,54.2,96,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.075,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,0.9629759670702543,-0.0911939780807891,0.6614087934021147,-0.13787838775428282,0.9584605228680152,-0.10255509837379069,0.6614988303793317,-0.15503443644032028,44,50,46.8,53.2,94,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.07999999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,0.9629759670702543,-0.0911939780807891,0.6614087934021147,-0.13787838775428282,0.9584605228680152,-0.10255509837379069,0.6614988303793317,-0.15503443644032028,44,50,46.8,53.2,94,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.08499999999999999,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,0.9629759670702543,-0.0911939780807891,0.6614087934021147,-0.13787838775428282,0.9584605228680152,-0.10255509837379069,0.6614988303793317,-0.15503443644032028,44,50,46.8,53.2,94,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.0064285714285714285,0.09,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,0.9629759670702543,-0.0911939780807891,0.6614087934021147,-0.13787838775428282,0.9584605228680152,-0.10255509837379069,0.6614988303793317,-0.15503443644032028,44,50,46.8,53.2,94,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.007785714285714286,0.02,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.1795002443203262,0.3990606083220539,0.6562941973543684,0.60805140427987,1.1736760458823436,0.38709517311985026,0.6563526661434824,0.5897670461130252,42,56,42.4,56.6,99,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.007785714285714286,0.025,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.3540244248281246,0.7326135289434352,0.6570454151967365,1.1150120098229004,1.3475405710607482,0.7210106826867522,0.6571034514653301,1.097255966437111,41,55,42.7,57.3,96,2022-01-01-00:00,2022-06-01-00:00
20,14,20,180,50,0.007785714285714286,0.03,0.6678113302740932,-0.9759509837266003,0.673414487294291,-1.4492574812993246,1.3606689925839341,0.7444464706384197,0.6615715281757032,1.1252698142727602,1.354424183128997,0.7333270763090988,0.6616453677847334,1.1083385632462963,42,50,45.7,54.3,92,2022-01-01-00:00,2022-06-01-00:00
