interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_strategy,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,multiple_macd_strategy_net,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net,trend_ref,start_opt,end_opt
15m,16,4,18,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8676131583660772,-0.0103563250385202,0.0435253486033888,-0.2379377850109609,0.5642520401466843,-0.0417328272484543,0.044859255605891,-0.9303058351011484,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,4,20,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8467264988298479,-0.0121334271552883,0.0435039333709049,-0.2789041407323189,0.5534849389659119,-0.0431378759793339,0.0448138130734878,-0.9626022206276976,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,4,22,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8452181830613994,-0.0122634515991827,0.0435840091338121,-0.2813750236131635,0.5572168418030511,-0.0426478114467474,0.0448621940773525,-0.9506403403545752,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,4,24,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8380651604403777,-0.0128832547289693,0.0434939296411392,-0.2962081107700966,0.5525011544762654,-0.043267614576534,0.0447526218191577,-0.9668174247170483,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,4,26,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7921522363127143,-0.0169921310982003,0.0434787014363975,-0.3908150551151375,0.5204595200416489,-0.0476245265363575,0.0447845598074808,-1.063413969928143,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,4,28,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7747357615215287,-0.0186134146122452,0.0435678170505858,-0.4272285340951003,0.51511210193798,-0.0483776854833292,0.0448749950233298,-1.0780543921660248,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,4,30,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7619116954486526,-0.0198306662469076,0.0436368142261685,-0.4544480755200377,0.5100432301692343,-0.0490988659368068,0.044927883313358,-1.0928372831267734,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,4,32,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7510635111499352,-0.0208764730543223,0.0439300831632871,-0.4752204309908772,0.5053527795433762,-0.049772619358333,0.0451972271742045,-1.1012317009292063,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,4,34,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.7062531463072401,-0.0253626898457209,0.0438518646956227,-0.5783719807986322,0.4743947146014456,-0.0543828539450278,0.0451624535208325,-1.2041607509198349,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,4,36,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.6918899040235212,-0.0268611145859443,0.0439847804826335,-0.6106911138626668,0.4647468337253553,-0.0558812786852512,0.045288487060749,-1.2338959040582036,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,4,38,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.702297325212799,-0.0257723126710825,0.0438941863973595,-0.5871463805656256,0.4677434489625013,-0.0554125657468703,0.0451845991403631,-1.2263595738613204,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,2,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8137798343657443,-0.0150277481539415,0.0433807373218249,-0.3464152313146834,0.3456585575357023,-0.0774707080855701,0.0457636851411351,-1.6928424327422618,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,4,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.9460283192448172,-0.0040461963495645,0.0435120542733743,-0.0929902395355406,0.5133288070289368,-0.0486305937585423,0.0452441936622423,-1.0748471753432105,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,6,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.9117499929623332,-0.0067376926692216,0.0433793254605056,-0.1553203651208436,0.5336207579852902,-0.0458032981875193,0.0448481283038506,-1.0212978761833116,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,8,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8746509298611417,-0.0097671527424169,0.0435440881408563,-0.2243049093328614,0.5442262511602739,-0.0443681176300519,0.0449286052938217,-0.9875249262668102,C,2018-05-06-00:00,2018-06-28-00:00
15m,16,6,10,0.6172342276718868,-0.035187801565633,0.0651079307456818,-0.5404533850581147,0.8443544409861642,-0.0123380150549368,0.0426393155426017,-0.2893577182919289,0.54819270334176,-0.0438385350601671,0.0439227264024286,-0.9980831940738352,C,2018-05-06-00:00,2018-06-28-00:00
