interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_peak_strategy,ann_log_mean_macd_peak,ann_log_std_macd_peak,sharpe_ratio_macd_peak,multiple_macd_peak_strategy_net,ann_log_mean_macd_peak_net,ann_log_std_macd_peak_net,sharpe_ratio_macd_peak_net,trend_ref,start_opt,end_opt
15m,16,2,2,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,0.9117562399097866,-0.003570862118345908,0.037789145780737,-0.09449438574412426,0.47615997075922406,-0.02868055850770598,0.038154018568866147,-0.7517047897835183,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,4,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.0842699580830595,0.0031272924340328707,0.03975804875047414,0.07865809646897161,0.5267726460705324,-0.02477602200911707,0.040276350298091707,-0.6151506237716619,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,6,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.2141664085161994,0.007500908778816699,0.039687343941848134,0.18900001949758602,0.6020417314067734,-0.0196136193903217,0.04025085320467435,-0.48728456240634327,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,8,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.2233896420848762,0.007793420678949344,0.03895851307492856,0.20004409983410631,0.6149241887753105,-0.018795249974181496,0.03954997251265426,-0.4752278896822959,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,10,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.1244181303815093,0.00453266703498317,0.039374750187004585,0.1151160836184594,0.5887213724250067,-0.020478431070125126,0.03996338693463964,-0.5124298174130667,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,12,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.1325264233983727,0.00481039734809017,0.039298335810490595,0.12240715157220591,0.606221658074775,-0.019346182293505876,0.03988553540848864,-0.4850425623066483,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,14,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.171960364098316,0.006133371080936608,0.038713924777877634,0.15842803632354557,0.6413530589549014,-0.017168690097147173,0.03929280817356415,-0.43694230306242443,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,16,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.174699666238903,0.006223611858407276,0.03840796002121326,0.16203963592364415,0.6538777891683683,-0.016421127424667115,0.038976047515856906,-0.4213133057677639,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,18,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.2017781808637977,0.007104503996711165,0.03892473978227493,0.182518985006711,0.6729440814222096,-0.01531017262310991,0.039493108551862666,-0.38766694201861746,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,20,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.2398014273549964,0.008308503448126484,0.03896529345641454,0.21322830424516467,0.7073442673446787,-0.013383119087184201,0.039531761861132116,-0.3385409214544159,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,22,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.2248337690678681,0.007839020932443855,0.038800649138228525,0.20203324187997726,0.7059714754689258,-0.013458208465861193,0.039358671150157606,-0.34193757239711337,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,24,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.2275729136737903,0.00792536559974162,0.038722999801797546,0.20466817241193486,0.7111692133875791,-0.01317466723006062,0.03927781947625198,-0.33542257196905345,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,26,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.2189878574593567,0.007654095586638731,0.03864792553109657,0.1980467381225975,0.7134381458659358,-0.01305154410615786,0.03918947674743204,-0.3330369576065617,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,28,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.2013212175362122,0.007089803822241042,0.03904632673426096,0.18157415601453075,0.7115180796642148,-0.013155710544048963,0.039569025660675175,-0.33247496809413435,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,30,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.1790032459947346,0.006364960476076287,0.0383182060153378,0.16610799768466603,0.7030658292942052,-0.01361762513220997,0.03883344066747214,-0.3506674891060177,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,32,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.2117168333419244,0.007422847817445015,0.03838752241203173,0.19336616043546706,0.7225736682213451,-0.01255973779084121,0.03890404337336258,-0.3228388800183377,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,34,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.247835924487715,0.00855818474505126,0.03837600450201191,0.22300874872480764,0.7415857495191898,-0.011555865242236845,0.03889572782601975,-0.2970985732398717,GG,2018-12-16-00:00,2019-03-25-00:00
15m,16,2,38,1.2428873136486955,0.008403701858951668,0.05389031156076822,0.1559408660956695,1.1707240109994699,0.00609257281997968,0.036913153670222354,0.16505153892864283,0.7064889298147959,-0.013429887461800002,0.037434858219956305,-0.35875352813919853,GG,2018-12-16-00:00,2019-03-25-00:00
