interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_strategy,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,multiple_macd_strategy_net,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net,trend_ref,start_opt,end_opt
15m,16,2,32,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.144906041540281,0.012372930725168567,0.038840727961473934,0.31855558262042,0.7142041928269158,-0.03077505666571973,0.04069722561434093,-0.7561954457867316,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,2,34,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.162948000175364,0.013802537241630728,0.038894681715005125,0.3548695254216688,0.7341464281910924,-0.028257032449307225,0.04070581129004767,-0.6941768645258743,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,2,36,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.151726588215994,0.012916007535746258,0.03902786501767693,0.3309432255619465,0.730781315699903,-0.028677097426641558,0.04084061508316635,-0.702171046352866,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,2,38,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1438773723989502,0.012290743679210908,0.03905437186177948,0.3147085228437442,0.7233365533309453,-0.029613337768876993,0.040881393381865624,-0.7243720264684772,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,2,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.188260593863665,0.01577130548002336,0.03911847123277787,0.4031677359315714,0.5138150878213853,-0.06088439824505071,0.04203078536388823,-1.4485667521540297,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,4,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1776966617730258,0.014954809745900372,0.0392849357398184,0.3806754284885462,0.6181917867780581,-0.043975234294267807,0.04157291109074497,-1.057785782628478,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,6,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1286890146019535,0.011068569696271157,0.03908132914867634,0.28321886530939655,0.6483465463619846,-0.03962059747284449,0.04107890019801305,-0.964499956957487,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,8,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1095987801003706,0.009508880028495354,0.03859337340997023,0.2463863401492347,0.6810865435669091,-0.0351162456694684,0.040432553753987674,-0.8685141651732807,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,10,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.090636836791969,0.007932878141932883,0.038090097535922435,0.20826615459441802,0.6926079606298352,-0.033582482699029886,0.039833011359427524,-0.8430816941255864,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,12,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.119191600954358,0.010295947780296077,0.03834709386637667,0.2684935608464381,0.7291048710747211,-0.02888708941791598,0.03993335154262779,-0.723382543713612,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,14,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1129342391172368,0.009783315371197547,0.03842950956492526,0.2545781999811627,0.7343349208369133,-0.028233560005639168,0.039933579708307326,-0.7070130003838794,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,16,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1499753500868204,0.012776875053854364,0.03847932407694496,0.3320452050640276,0.7678617859014398,-0.02415158262303201,0.039853251788009275,-0.6060128481234383,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,18,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.18775956693473,0.015732744924556778,0.03852478280389525,0.4083798474514965,0.8163537647579255,-0.018552412623878863,0.03984481275851057,-0.4656167601117965,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,20,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2299176682020958,0.018921778360187182,0.03849912815354223,0.49148589247848273,0.8745746613860589,-0.012253614331247536,0.039714600172194484,-0.3085418027153324,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,22,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2158135493793525,0.017867210884279755,0.03866147556585085,0.4621450842932031,0.8630764764035893,-0.013463670050005018,0.03988505630483897,-0.3375617661688387,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,24,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2294267437692246,0.018885275438406318,0.038773238965773796,0.4870698435866261,0.8801925814370657,-0.011668164281628222,0.039978456753679344,-0.2918612980365823,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,26,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2172795832472063,0.017977394660002505,0.038851033149724774,0.4627262958676263,0.868536925227318,-0.012887021545732142,0.040053671599883066,-0.321743825995961,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,28,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.21082251654426,0.01749109756018133,0.03882994674719747,0.45045381272493606,0.8698265007017415,-0.012751365674153126,0.04000218114773213,-0.31876675991894127,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,30,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1994137075620068,0.01662549950774571,0.038885207735953484,0.42755331592001955,0.8645662004800622,-0.013305987240888651,0.04006602459044666,-0.3321015093686467,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,32,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.197822558746889,0.016504123638891605,0.038903538067008435,0.4242319454457969,0.863419262207795,-0.013427363109742733,0.04009935072221305,-0.33485238209367413,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,34,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1901043057176386,0.01591306328362152,0.039023025454037796,0.40778650805443795,0.8651810898849546,-0.0132409822507626,0.04016901279786848,-0.32963175663269517,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,36,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1937833765241679,0.016195281491002207,0.039117032607383875,0.4140212181622674,0.8634394174317619,-0.013425228771932049,0.04027116099535119,-0.33337079041455564,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,4,38,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1920573099777034,0.016062984947303023,0.039373767679227685,0.40796159204691324,0.8680758550502525,-0.012935572344231051,0.04054025928404888,-0.3190796648239675,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,2,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1646182599151418,0.013933761570970782,0.03922878597491704,0.3551922707952282,0.5624507010625511,-0.05261520636884995,0.04187312169652894,-1.2565389022144837,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,4,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1286890146019535,0.011068569696271157,0.03908132914867634,0.28321886530939655,0.6483465463619846,-0.03962059747284449,0.04107890019801305,-0.964499956957487,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,6,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1232189617989783,0.010624374291836868,0.03849434976269294,0.2759982791587131,0.7072598366191567,-0.031668427763376146,0.04020640277962078,-0.787646384008961,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,8,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1382874507171816,0.011842832489334739,0.038309373637392556,0.309136677655709,0.7415449904139956,-0.027340204708877342,0.039777669192134706,-0.687325458332369,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,10,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1454302524538102,0.012414784934119707,0.03857801028521887,0.32180988190768406,0.7766227653836403,-0.02311427855711622,0.03988339623893117,-0.5795463961655754,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,12,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1770659499579292,0.014905830040008438,0.038636032424435335,0.38580126127498676,0.8145258221598333,-0.018757374537026972,0.03988856935051852,-0.47024435427095956,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,14,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.1855533920028953,0.015562757267712012,0.038567802642783866,0.403516824949939,0.8444627885681764,-0.01545714718087264,0.03973828178732445,-0.3889737171727213,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,16,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2106146187731106,0.017475397223579672,0.03855813633207177,0.453222040429481,0.8800916610995628,-0.011678648310804443,0.03967204669144152,-0.29437977832698725,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,18,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2422080408561504,0.019830917605873768,0.038745161758058796,0.5118295215724332,0.9185479283119276,-0.007768245500009856,0.03979411074553105,-0.19521093333847758,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,20,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2557586456865635,0.02082291064720455,0.0388664876858392,0.5357548851729987,0.9364970413138297,-0.005998811244428816,0.03985650814946297,-0.15051020580962873,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,22,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.264935768161944,0.021488675057070198,0.039124215515733814,0.5492423240647093,0.9513962883295909,-0.004555605620312927,0.040082547155564384,-0.11365559186226776,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,24,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.255167566485527,0.02077986353099595,0.039174978323413275,0.53043714177569,0.9521106763247965,-0.004486975932136926,0.04014788913307175,-0.11176119165978238,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,26,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.2473803844285636,0.020210838134913298,0.039177054518798056,0.5158845753760194,0.9413887168260604,-0.00552246605676974,0.04014650795101413,-0.13755781856564284,E,2020-01-03-00:00,2020-02-14-00:00
15m,16,6,28,1.4709305498507752,0.035283506533654294,0.053896029050480104,0.6546587411960731,1.228459416704751,0.018813306694212082,0.039111669613322436,0.4810151773168944,0.9318511386900246,-0.00645353276892083,0.04006368733780937,-0.16108184737230682,E,2020-01-03-00:00,2020-02-14-00:00
