interval_opt,macd_slow_opt,macd_fast_opt,macd_signal_opt,multiple_hold,ann_log_mean_hold,ann_log_std_hold,sharpe_ratio_hold,multiple_macd_strategy,ann_log_mean_macd,ann_log_std_macd,sharpe_ratio_macd,multiple_macd_strategy_net,ann_log_mean_macd_net,ann_log_std_macd_net,sharpe_ratio_macd_net,trend_ref,start_opt,end_opt
15m,16,2,2,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,0.9814832496221247,-0.002669002739387938,0.040081485275135754,-0.06658941706044097,0.46403623273387673,-0.10964175052263606,0.04377331421041743,-2.504762376355384,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,4,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,0.9866490387787756,-0.0019193754330719156,0.03963124170289719,-0.04843086793648462,0.5548348520853721,-0.08412204313938175,0.0427456260522715,-1.9679684428182918,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,6,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,0.9831683402967064,-0.0024240401025188226,0.0390503481283194,-0.06207473732509194,0.5938106676200889,-0.0744272630712655,0.04190273442102013,-1.7761910791657007,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,8,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.0445456516336764,0.0062235652688238585,0.03637961860086858,0.17107285640084385,0.6661639329811063,-0.05800865218558928,0.03907207709683793,-1.484657497010413,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,10,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.044597402087262,0.006230639968231964,0.03621882277854009,0.17202767760645335,0.6799315977268368,-0.0550874504183061,0.03878742487596559,-1.4202399513364117,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,12,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.0560359150617271,0.00778583773122425,0.03717954642226,0.20941185357126202,0.7051365263213153,-0.04988959382046998,0.03948516209527963,-1.2635023176575533,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,14,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.0984902084917032,0.013414278261360543,0.03738199114701755,0.35884333203665575,0.7549984375762128,-0.040132806610844056,0.03960251976453426,-1.0133902299515976,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,16,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.117115555348996,0.015815233835655713,0.03701690167264079,0.42724358660586553,0.7704155867920034,-0.03724616319190301,0.03918602652422013,-0.9504960440141047,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,18,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.1068014712434948,0.014490656825261588,0.03701591182061532,0.3914710218536691,0.7750748298550342,-0.03638514490139085,0.03915513368181935,-0.9292560509960749,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,20,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.1289070674159258,0.01731464718868921,0.03713098720138374,0.46631260016819465,0.8041139408945714,-0.031132715314733973,0.039253079580302316,-0.7931279697697083,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,22,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.1404330422599958,0.01876523432970167,0.03690045651210422,0.5085366443514386,0.8262561122250233,-0.02725368895049232,0.03897683004753062,-0.6992279494576028,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,24,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.1469921488067611,0.019584191117806796,0.03685353015532268,0.5314061104938218,0.8423910296321857,-0.024491980783803793,0.03887780193110388,-0.629973392714087,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,26,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.1296128261844183,0.017403894345011158,0.03685315663582878,0.4722497591452187,0.8296270490823836,-0.02667227755659941,0.0388474538446683,-0.6865901086657731,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,28,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.1325728867389084,0.01777760424148563,0.036827642506574956,0.4827244708458256,0.840331696923239,-0.02484150412618741,0.03876211191376959,-0.6408707601239572,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,30,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.144324126475499,0.019251633709253584,0.036751248543798964,0.5238361816826468,0.8533934147532217,-0.02263894289145073,0.038646180480589654,-0.5858002682262822,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,32,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.1607611536249711,0.021288233275169117,0.03666350132020518,0.5806383053611198,0.8715600110246932,-0.019630967636243512,0.03848668204865896,-0.510071707699405,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,34,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.1565491367952527,0.02076911251570893,0.036700620880303736,0.565906298518649,0.8698754385107439,-0.01990724447338077,0.0385373445434801,-0.5165702180366953,G,2020-07-21-00:00,2020-08-17-00:00
15m,16,2,36,1.2893708239015969,0.03629356165255014,0.06106643788395228,0.5943291095760437,1.1701232404833581,0.022435372890553196,0.03658348307416955,0.6132650859150727,0.8876000779715961,-0.017026764486921916,0.03838556240085595,-0.4435720990385239,G,2020-07-21-00:00,2020-08-17-00:00
